diffNuisances run on /data6/Users/joonblee/higgs_combine/CMSSW_14_1_0_pre4/src/NIsoMuon/limit_outputs/alpha/blind/Run3/fitDiagnostics.FitDiag_Run3_alpha_M60.root, at 2026-09-07 11:08:39.903201 with the following options ... {'vtol': 0.3, 'stol': 0.1, 'vtol2': 2.0, 'stol2': 0.5, 'show_all_parameters': True, 'absolute_values': True, 'poi': 'r', 'format': 'text', 'plotfile': None, 'pullDef': '', 'skipFitS': False, 'skipFitB': False, 'sortBy': 'correlation', 'regex': '.*'}

name                                                 pre fit                        b-only fit                           s+b fit         rho  approx impact
r                                             [0.00, 100.00]                              n/a                   +0.00 +0.27 5.31       +1.00     +28.244
CMS_NPS26009_btag_fixedWP_bc_correlated_13p6TeV     0.000000 +/- 0.000000    !-0.00 +/- 0.94 (-0.00sig, 0.00)!    !-0.00 +/- 0.97 (-0.00sig, 0.00)!       -0.23      -1.155
QCDscale_ren_ttbar                           0.000000 +/- 0.000000    !-0.00 +/- 0.96 (-0.00sig, 0.00)!    !-0.00 +/- 0.98 (-0.00sig, 0.00)!       +0.20      +1.059
CMS_NPS26009_pdf_NNPDF31                     0.000000 +/- 0.000000    !-0.00 +/- 0.98 (-0.00sig, 0.00)!    !-0.00 +/- 0.99 (-0.00sig, 0.00)!       -0.11      -0.578
CMS_NPS26009_MCstat_ttbar_BJetOS_2023        0.000000 +/- 0.000000    !-0.00 +/- 0.97 (-0.00sig, 0.00)!    !+0.00 +/- 0.97 (+0.00sig, 0.00)!       -0.11      -0.589
pdf_alphas                                   0.000000 +/- 0.000000    !-0.00 +/- 0.99 (-0.00sig, 0.00)!    !-0.00 +/- 0.99 (-0.00sig, 0.00)!       -0.10      -0.524
CMS_NPS26009_topmass_ttbar_BJetOS            0.000000 +/- 0.000000    !+0.00 +/- 0.99 (+0.00sig, 0.00)!    !-0.00 +/- 0.99 (-0.00sig, 0.00)!       -0.10      -0.505
CMS_NPS26009_MCstat_ttbar_BJetOS_2023BPix     0.000000 +/- 0.000000    !-0.00 +/- 0.97 (-0.00sig, 0.00)!    !-0.00 +/- 0.97 (-0.00sig, 0.00)!       -0.09      -0.449
CMS_NPS26009_MCstat_ttbar_BJetOS_2022EE      0.000000 +/- 0.000000    !-0.00 +/- 0.98 (-0.00sig, 0.00)!    !-0.00 +/- 0.98 (-0.00sig, 0.00)!       -0.09      -0.449
QCDscale_fac_ttbar                           0.000000 +/- 0.000000    !-0.00 +/- 0.99 (-0.00sig, 0.00)!    !+0.00 +/- 0.99 (+0.00sig, 0.00)!       +0.08      +0.415
CMS_NPS26009_MCstat_other_BJetOS_2023BPix     0.000000 +/- 0.000000    !-0.00 +/- 0.98 (-0.00sig, 0.00)!    !-0.00 +/- 0.99 (-0.00sig, 0.00)!       -0.06      -0.289
CMS_btag_fixedWP_bc_uncorrelated_2023        0.000000 +/- 0.000000    !-0.00 +/- 0.99 (-0.00sig, 0.00)!    !+0.00 +/- 0.99 (+0.00sig, 0.00)!       -0.04      -0.232
CMS_NPS26009_MCstat_ttbar_BJetOS_2022        0.000000 +/- 0.000000    !-0.00 +/- 0.97 (-0.00sig, 0.00)!    !-0.00 +/- 0.97 (-0.00sig, 0.00)!       -0.04      -0.197
CMS_btag_fixedWP_bc_uncorrelated_2023BPix     0.000000 +/- 0.000000    !-0.00 +/- 0.99 (-0.00sig, 0.00)!    !-0.00 +/- 0.99 (-0.00sig, 0.00)!       -0.03      -0.143
CMS_btag_fixedWP_bc_uncorrelated_2022EE      0.000000 +/- 0.000000    !-0.00 +/- 0.99 (-0.00sig, 0.00)!    !-0.00 +/- 0.99 (-0.00sig, 0.00)!       -0.03      -0.168
CMS_NPS26009_lumi_2022                       0.000000 +/- 0.000000    !+0.00 +/- 0.99 (+0.00sig, 0.00)!    !-0.00 +/- 0.99 (-0.00sig, 0.00)!       -0.03      -0.140
